Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,DefrostN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2021-02-05 08:00:00,730.0,19.0,12.5,6.0,13.0,6.0,3.0,27.4,7.7,46.0,2.0,3000.0,0.0,20.0,7.0,7.0,8.0,51.0,0.0,0.0,70.0,1140.0,1110.0,53.0,16.0,0.0,1.0,0.0,2788.347349795,856.4372997950001,45.84443855943209,2.128160033334666,24.155561,4.87184,3.0,45.84443855943209,42.844439,1.0752928275320808,0.0199431,
2021-02-05 10:00:00,730.0,19.0,14.0,7.0,14.0,7.0,5.0,26.8,8.2,45.0,4.0,2620.0,0.0,20.0,7.0,8.0,8.0,40.0,0.0,0.0,66.0,940.0,910.0,49.0,12.0,2.0,3.0,0.0,2729.507449795,905.4705497949999,44.937479651873446,3.9156327252940173,21.06252,4.084367,5.0,44.937479651873446,39.93748,1.0527183241079587,0.0264339,
2021-02-05 12:00:00,730.0,19.0,21.1,8.0,18.0,8.0,6.0,26.8,8.4,45.0,5.0,2900.0,0.0,20.0,7.0,8.0,8.0,55.0,0.0,0.0,67.0,940.0,910.0,57.0,38.0,1.0,4.0,1.0,2729.507449795,925.083849795,44.937479651873446,4.610211269363276,22.06252,3.389789,6.0,44.937479651873446,38.93748,1.0541455553268946,0.0344628,
2021-02-05 13:00:00,730.0,19.0,7.1,9.0,23.0,8.0,5.0,26.2,8.2,44.0,4.0,1520.0,0.0,20.0,7.0,9.0,8.0,56.0,0.0,0.0,72.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2670.667549795,905.4705497949999,44.01540253572364,3.9156327252940173,27.984597,5.084367,5.0,44.01540253572364,39.015403,1.114235455673984,0.0270417,
2021-02-05 14:00:00,730.0,19.0,7.1,9.0,20.0,9.0,5.0,26.2,8.4,44.0,5.0,1760.0,0.0,20.0,7.0,9.0,8.0,51.0,0.0,0.0,64.0,940.0,910.0,56.0,10.0,1.0,1.0,0.0,2670.667549795,925.083849795,44.01540253572364,4.610211269363276,19.984597,4.389789,5.0,44.01540253572364,39.015403,1.114235455673984,0.0098918,
2021-02-05 15:00:00,730.0,19.0,21.1,8.0,17.0,8.0,1.0,26.8,7.4,45.0,1.0,2460.0,0.0,20.0,7.0,8.0,8.0,34.0,10.0,25.0,69.0,1140.0,1110.0,60.0,37.0,0.0,0.0,0.0,2729.507449795,827.0173497950001,44.937479651873446,1.0182989954336676,24.06252,6.981701,1.0,44.937479651873446,43.93748,1.189509420082253,0.0,
2021-02-05 16:00:00,730.0,19.0,7.1,9.0,15.0,9.0,5.0,26.8,8.2,45.0,4.0,2680.0,0.0,20.0,7.0,9.0,8.0,51.0,0.0,0.0,66.0,940.0,910.0,50.0,34.0,3.0,5.0,1.0,2729.507449795,905.4705497949999,44.937479651873446,3.9156327252940173,21.06252,5.084367,5.0,44.937479651873446,39.93748,1.1113044205346223,0.0264339,
2021-02-05 17:00:00,730.0,19.0,19.6,9.0,22.0,6.0,-5.0,25.6,5.0,43.0,-9.0,3000.0,0.0,20.0,8.0,8.0,8.0,61.0,10.0,43.0,81.0,1360.0,1180.0,10.0,7.0,1.0,1.0,0.0,2611.827649795,591.657749795,43.07764542076404,-9.149105872811162,37.922355,17.149106,-5.0,43.07764542076404,48.077645,1.4108264936258048,0.0794441,
2021-02-06 11:00:00,730.0,19.0,14.0,10.0,16.0,10.0,6.0,27.4,8.4,46.0,5.0,1800.0,0.0,20.0,7.0,11.0,8.0,33.0,0.0,0.0,71.0,940.0,910.0,35.0,1.0,2.0,1.0,0.0,2788.347349795,925.083849795,45.84443855943209,4.610211269363276,25.155561,6.389789,6.0,45.84443855943209,39.844439,1.1115933350144593,0.0337047,
2021-02-06 13:00:00,730.0,19.0,7.1,13.0,20.0,13.0,9.0,26.8,9.2,45.0,8.0,2480.0,0.0,20.0,7.0,13.0,8.0,52.0,0.0,0.0,65.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,20.06252,5.717677,9.0,44.937479651873446,35.93748,1.1252447090918747,0.045616,
2021-02-06 14:00:00,730.0,19.0,7.1,14.0,24.0,15.0,12.0,25.6,10.7,43.0,12.0,1860.0,0.0,20.0,7.0,15.0,7.0,41.0,0.0,0.0,65.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2611.827649795,1150.636799795,43.07764542076404,11.895448307885943,21.922355,3.104552,12.0,43.07764542076404,31.077645,1.068781345610872,0.0033529,
2021-02-06 15:00:00,730.0,19.0,7.1,15.0,22.0,15.0,11.0,26.8,9.9,45.0,10.0,3000.0,0.0,20.0,7.0,15.0,8.0,52.0,0.0,0.0,66.0,940.0,910.0,60.0,20.0,0.0,2.0,1.0,2729.507449795,1072.183599795,44.937479651873446,9.494291351226025,21.06252,5.505709,11.0,44.937479651873446,33.93748,1.1336117934655945,0.0424823,
2021-02-06 16:00:00,730.0,19.0,7.1,15.0,25.0,15.0,13.0,25.6,10.7,43.0,12.0,1960.0,0.0,20.0,7.0,15.0,7.0,42.0,0.0,0.0,63.0,940.0,910.0,59.0,0.0,0.0,0.0,0.0,2611.827649795,1150.636799795,43.07764542076404,11.895448307885943,19.922355,3.104552,13.0,43.07764542076404,30.077645,1.071231029143096,0.0354225,
2021-02-09 11:00:00,730.0,19.0,14.0,8.0,17.0,7.0,5.0,28.0,8.2,47.0,4.0,3000.0,0.0,20.0,7.0,8.0,9.0,55.0,0.0,0.0,68.0,940.0,910.0,60.0,3.0,0.0,1.0,0.0,2847.1872497950003,905.4705497949999,46.73680772378418,3.9156327252940173,21.263192,4.084367,5.0,46.73680772378418,41.736808,1.0774457280426295,0.0253232,
2021-02-09 12:00:00,730.0,19.0,26.5,8.0,21.0,9.0,3.0,25.6,7.2,43.0,0.0,2460.0,0.0,20.0,7.0,7.0,8.0,39.0,10.0,28.0,61.0,940.0,910.0,60.0,59.0,0.0,1.0,1.0,2611.827649795,807.4040497950001,43.07764542076404,0.2617237001121566,17.922355,6.738276,3.0,43.07764542076404,40.077645,1.1425409122892904,0.0639546,
2021-02-09 13:00:00,730.0,19.0,26.5,9.0,22.0,8.0,6.0,26.8,8.4,45.0,5.0,3000.0,0.0,20.0,7.0,8.0,8.0,36.0,10.0,27.0,70.0,940.0,910.0,60.0,13.0,0.0,0.0,0.0,2729.507449795,925.083849795,44.937479651873446,4.610211269363276,25.06252,3.389789,6.0,44.937479651873446,38.93748,1.083478317822718,0.0344628,
2021-02-09 14:00:00,730.0,19.0,26.5,9.0,17.0,9.0,6.0,26.8,8.2,45.0,4.0,3000.0,0.0,20.0,7.0,10.0,8.0,62.0,0.0,0.0,70.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2729.507449795,905.4705497949999,44.937479651873446,3.9156327252940173,25.06252,6.084367,6.0,44.937479651873446,38.93748,1.083478317822718,0.0508112,
2021-02-09 15:00:00,730.0,19.0,12.5,10.0,17.0,10.0,7.0,26.2,8.7,44.0,6.0,2320.0,0.0,20.0,7.0,10.0,8.0,51.0,0.0,0.0,66.0,940.0,910.0,60.0,9.0,0.0,2.0,1.0,2670.667549795,954.503799795,44.01540253572364,5.631561393210063,21.984597,4.368439,7.0,44.01540253572364,37.015403,1.088195353887866,0.0356514,
2021-02-09 16:00:00,730.0,19.0,26.5,8.0,17.0,7.0,-3.0,19.1,5.5,32.0,-7.0,3000.0,0.0,20.0,8.0,6.0,6.0,51.0,8.0,37.0,60.0,1360.0,1180.0,60.0,23.0,0.0,1.0,0.0,1974.3953997950002,640.690999795,31.71819223503178,-6.80612020230825,28.281808,12.80612,-3.0,31.71819223503178,34.718192,1.463779012159334,0.0987979,
2021-02-09 17:00:00,730.0,19.0,26.5,7.0,19.0,7.0,2.0,26.8,7.2,45.0,0.0,3000.0,0.0,20.0,7.0,6.0,8.0,38.0,10.0,28.0,65.0,940.0,910.0,60.0,15.0,0.0,0.0,0.0,2729.507449795,807.4040497950001,44.937479651873446,0.2617237001121566,20.06252,5.738276,2.0,44.937479651873446,42.93748,1.1317957965054128,0.0389087,
2021-02-09 18:00:00,730.0,19.0,12.5,7.0,17.0,7.0,5.0,26.8,8.2,45.0,4.0,1900.0,0.0,20.0,7.0,7.0,8.0,48.0,0.0,0.0,66.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2729.507449795,905.4705497949999,44.937479651873446,3.9156327252940173,21.06252,3.084367,5.0,44.937479651873446,39.93748,1.0527183241079587,0.0264339,
2021-02-09 19:00:00,730.0,19.0,12.5,6.0,13.0,6.0,4.0,27.4,7.9,46.0,3.0,3000.0,0.0,20.0,7.0,7.0,8.0,48.0,0.0,0.0,69.0,940.0,910.0,60.0,2.0,0.0,1.0,1.0,2788.347349795,876.050599795,45.84443855943209,2.852183332954155,23.155561,4.147817,4.0,45.84443855943209,41.844439,1.0501952220404538,0.0266982,
2021-02-19 10:00:00,730.0,19.0,12.5,10.0,23.0,10.0,7.0,26.8,8.4,45.0,5.0,3000.0,0.0,20.0,7.0,9.0,8.0,33.0,10.0,24.0,66.0,940.0,910.0,60.0,58.0,0.0,2.0,1.0,2729.507449795,925.083849795,44.937479651873446,4.610211269363276,21.06252,4.389789,7.0,44.937479651873446,37.93748,1.0858676807262395,0.0592599,
2021-02-19 11:00:00,730.0,19.0,32.1,11.0,27.0,10.0,4.0,27.4,7.2,46.0,0.0,3000.0,0.0,20.0,8.0,10.0,9.0,64.0,11.0,45.0,78.0,1360.0,1180.0,60.0,60.0,0.0,0.0,0.0,2788.347349795,807.4040497950001,45.84443855943209,0.2617237001121566,32.155561,9.738276,4.0,45.84443855943209,41.844439,1.2008929037162823,0.0820108,
2021-02-19 12:00:00,730.0,19.0,32.1,11.0,27.0,10.0,0.0,26.8,6.2,45.0,-4.0,3000.0,0.0,20.0,8.0,10.0,9.0,66.0,11.0,46.0,85.0,1360.0,1180.0,60.0,60.0,0.0,0.0,0.0,2729.507449795,709.3375497950001,44.937479651873446,-3.744489872362294,40.06252,13.74449,0.0,44.937479651873446,44.93748,1.324125434798436,0.0769174,
2021-02-19 13:00:00,730.0,19.0,19.6,14.0,28.0,13.0,5.0,26.8,7.7,45.0,2.0,3000.0,0.0,20.0,7.0,13.0,8.0,50.0,10.0,36.0,77.0,1140.0,1110.0,60.0,48.0,0.0,0.0,0.0,2729.507449795,856.4372997950001,44.937479651873446,2.128160033334666,32.06252,10.87184,5.0,44.937479651873446,39.93748,1.2909092934977189,0.0670845,
2021-02-19 14:00:00,730.0,19.0,7.1,16.0,22.0,16.0,13.0,27.4,10.3,46.0,11.0,2720.0,0.0,20.0,7.0,16.0,8.0,49.0,0.0,0.0,67.0,940.0,910.0,56.0,0.0,1.0,0.0,0.0,2788.347349795,1111.4101997950002,45.84443855943209,10.710802812920974,21.155561,5.289197,13.0,45.84443855943209,32.844439,1.1005212557305684,0.0651569,
2021-02-19 15:00:00,730.0,19.0,7.1,15.0,21.0,13.0,3.0,26.8,7.2,45.0,0.0,1760.0,0.0,20.0,7.0,14.0,8.0,60.0,0.0,0.0,73.0,940.0,910.0,53.0,31.0,2.0,2.0,0.0,2729.507449795,807.4040497950001,44.937479651873446,0.2617237001121566,28.06252,13.738276,3.0,44.937479651873446,41.93748,1.400835357139879,0.0612922,
2021-02-19 16:00:00,730.0,19.0,7.1,15.0,27.0,15.0,6.0,25.0,8.4,42.0,5.0,820.0,0.0,20.0,7.0,14.0,8.0,54.0,0.0,0.0,63.0,940.0,910.0,20.0,0.0,1.0,0.0,0.0,2552.987749795,925.083849795,42.123610354308255,4.610211269363276,20.87639,9.389789,6.0,42.123610354308255,36.12361,1.331814221194274,0.0370478,
2021-02-19 18:00:00,730.0,19.0,19.6,11.0,18.0,8.0,-2.0,28.0,5.7,47.0,-6.0,3000.0,0.0,20.0,8.0,10.0,9.0,54.0,11.0,39.0,85.0,1360.0,1180.0,28.0,26.0,0.0,2.0,1.0,2847.1872497950003,660.3042997950001,46.73680772378418,-5.906966194072766,38.263192,15.906966,-2.0,46.73680772378418,48.736808,1.363770608071516,0.0742152,
2021-02-21 10:00:00,730.0,19.0,7.1,18.0,18.0,14.0,5.0,28.0,7.9,47.0,3.0,2200.0,0.0,20.0,7.0,16.0,8.0,48.0,0.0,0.0,74.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2847.1872497950003,876.050599795,46.73680772378418,2.852183332954155,27.263192,13.147817,5.0,46.73680772378418,41.736808,1.4523815032334402,0.0489424,
2021-02-21 11:00:00,730.0,19.0,28.2,19.0,27.0,19.0,16.0,26.8,11.5,45.0,14.0,3000.0,0.0,20.0,7.0,19.0,8.0,54.0,0.0,0.0,65.0,940.0,910.0,60.0,30.0,0.0,2.0,0.0,2729.507449795,1229.089999795,44.937479651873446,14.176527939007542,20.06252,4.823472,16.0,44.937479651873446,28.93748,1.115662754762291,0.0592788,
2021-02-21 12:00:00,730.0,19.0,39.2,21.0,23.0,21.0,15.0,21.5,10.7,36.0,12.0,3000.0,0.0,20.0,7.0,20.0,6.0,35.0,0.0,26.0,59.0,940.0,910.0,60.0,56.0,0.0,2.0,1.0,2209.754999795,1150.636799795,36.19792020308063,11.895448307885943,22.80208,8.104552,15.0,36.19792020308063,21.19792,1.3947908474807735,0.1277463,
2021-02-21 13:00:00,730.0,19.0,33.6,20.0,28.0,19.0,12.0,27.4,9.2,46.0,8.0,3000.0,0.0,20.0,7.0,19.0,8.0,44.0,10.0,32.0,75.0,940.0,910.0,60.0,60.0,0.0,0.0,0.0,2788.347349795,1003.5370497949999,45.84443855943209,7.2823232153630215,29.155561,11.717677,12.0,45.84443855943209,33.844439,1.3095443695621802,0.1223397,
2021-02-21 15:00:00,730.0,19.0,21.1,20.0,26.0,18.0,11.0,27.4,9.2,46.0,8.0,3000.0,0.0,20.0,7.0,19.0,8.0,39.0,10.0,28.0,72.0,940.0,910.0,60.0,57.0,0.0,2.0,1.0,2788.347349795,1003.5370497949999,45.84443855943209,7.2823232153630215,26.155561,11.717677,11.0,45.84443855943209,34.844439,1.3482374136265887,0.0964075,
2021-02-21 16:00:00,730.0,19.0,21.1,19.0,28.0,18.0,12.0,26.8,9.9,45.0,10.0,2660.0,0.0,20.0,7.0,18.0,8.0,33.0,10.0,24.0,71.0,940.0,910.0,50.0,20.0,2.0,2.0,0.0,2729.507449795,1072.183599795,44.937479651873446,9.494291351226025,26.06252,8.505709,12.0,44.937479651873446,32.93748,1.2698797432163365,0.0706965,
2021-02-21 17:00:00,730.0,19.0,12.5,20.0,23.0,18.0,12.0,26.8,10.3,45.0,11.0,1980.0,0.0,20.0,7.0,19.0,8.0,48.0,0.0,0.0,71.0,940.0,910.0,53.0,1.0,1.0,1.0,0.0,2729.507449795,1111.4101997950002,44.937479651873446,10.710802812920974,26.06252,8.289197,12.0,44.937479651873446,32.93748,1.3208022807359183,0.0376664,
2021-02-21 19:00:00,730.0,19.0,12.5,17.0,24.0,13.0,1.0,26.8,7.2,45.0,0.0,1420.0,0.0,20.0,8.0,16.0,8.0,60.0,0.0,0.0,76.0,1360.0,1180.0,49.0,1.0,2.0,1.0,0.0,2729.507449795,807.4040497950001,44.937479651873446,0.2617237001121566,31.06252,15.738276,1.0,44.937479651873446,43.93748,1.5727073647122503,0.0165252,
2021-02-21 22:00:00,730.0,19.0,12.5,13.0,17.0,10.0,3.0,27.4,7.7,46.0,2.0,3000.0,0.0,20.0,7.0,12.0,8.0,34.0,11.0,25.0,80.0,1140.0,1110.0,17.0,10.0,1.0,0.0,0.0,2788.347349795,856.4372997950001,45.84443855943209,2.128160033334666,34.155561,9.87184,3.0,45.84443855943209,42.844439,1.3044655618780905,0.0199431,
2021-02-22 16:00:00,730.0,19.0,12.5,15.0,21.0,15.0,10.0,26.8,9.5,45.0,9.0,3000.0,0.0,20.0,7.0,15.0,8.0,52.0,0.0,0.0,66.0,940.0,910.0,55.0,24.0,1.0,3.0,1.0,2729.507449795,1032.956999795,44.937479651873446,8.243829250455633,21.06252,6.756171,10.0,44.937479651873446,34.93748,1.1670147389248802,0.0478603,
2021-02-22 17:00:00,730.0,19.0,7.1,13.0,22.0,12.0,7.0,28.0,8.7,47.0,6.0,1580.0,0.0,20.0,7.0,13.0,8.0,43.0,0.0,0.0,75.0,940.0,910.0,55.0,1.0,1.0,1.0,0.0,2847.1872497950003,954.503799795,46.73680772378418,5.631561393210063,28.263192,7.368439,7.0,46.73680772378418,39.736808,1.177847303317494,0.0332911,
2021-02-22 18:00:00,730.0,19.0,7.1,12.0,17.0,12.0,9.0,26.8,9.2,45.0,8.0,2940.0,0.0,20.0,7.0,13.0,8.0,44.0,0.0,0.0,67.0,940.0,910.0,49.0,8.0,2.0,3.0,0.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,22.06252,5.717677,9.0,44.937479651873446,35.93748,1.0910816607656233,0.045616,
2021-02-22 19:00:00,730.0,19.0,26.7,10.0,21.0,7.0,-6.0,25.0,4.7,42.0,-10.0,2360.0,0.0,20.0,8.0,8.0,8.0,71.0,10.0,50.0,73.0,1360.0,1180.0,56.0,50.0,1.0,1.0,0.0,2552.987749795,562.2377997950001,42.123610354308255,-10.626624660909101,30.87639,18.626625,-6.0,42.123610354308255,48.12361,1.498076009178897,0.0877081,
2021-02-22 21:00:00,730.0,19.0,7.1,9.0,16.0,9.0,6.0,27.4,8.7,46.0,6.0,2440.0,0.0,20.0,7.0,10.0,8.0,42.0,0.0,0.0,67.0,940.0,910.0,53.0,1.0,1.0,1.0,0.0,2788.347349795,954.503799795,45.84443855943209,5.631561393210063,21.155561,4.368439,6.0,45.84443855943209,39.844439,1.081423426651725,0.0091622,
2021-02-22 23:00:00,730.0,19.0,7.1,8.0,33.0,8.0,0.0,25.6,7.0,43.0,-1.0,420.0,0.0,20.0,7.0,8.0,8.0,50.0,0.0,0.0,68.0,1140.0,1110.0,54.0,1.0,1.0,1.0,0.0,2611.827649795,787.790749795,43.07764542076404,-0.5088612562674939,24.922355,8.508861,0.0,43.07764542076404,43.077645,1.228065466859996,0.0116747,
2021-02-23 00:00:00,730.0,19.0,7.1,9.0,15.0,7.0,3.0,28.0,7.9,47.0,3.0,1760.0,0.0,20.0,7.0,9.0,8.0,34.0,0.0,0.0,77.0,1140.0,1110.0,48.0,10.0,2.0,3.0,0.0,2847.1872497950003,876.050599795,46.73680772378418,2.852183332954155,30.263192,6.147817,3.0,46.73680772378418,43.736808,1.1589959680779842,0.0033683,
2021-02-23 02:00:00,730.0,19.0,7.1,8.0,24.0,5.0,-14.0,26.2,3.5,44.0,-17.0,1080.0,0.0,20.0,8.0,7.0,8.0,37.0,10.0,28.0,69.0,1360.0,1180.0,54.0,13.0,1.0,3.0,1.0,2670.667549795,444.557999795,44.01540253572364,-17.202913742017813,24.984597,24.202914,-14.0,44.01540253572364,58.015403,1.6108497730229334,0.0523195,
2021-02-23 03:00:00,730.0,19.0,7.1,10.0,8.0,15.0,-4.0,11.9,2.4,15.0,-25.0,1780.0,0.0,20.0,8.0,6.0,4.0,33.0,5.0,25.0,70.0,1360.0,1180.0,55.0,6.0,1.0,1.0,0.0,1268.316599795,336.684849795,15.27624789732863,-24.531437363092436,54.723752,30.531437,-4.0,15.27624789732863,19.276248,3.6534007452075143,0.5157657,
2021-02-23 04:00:00,730.0,19.0,7.1,7.0,26.0,6.0,-4.0,23.8,5.7,40.0,-6.0,780.0,0.0,20.0,8.0,6.0,8.0,71.0,0.0,0.0,57.0,1360.0,1180.0,54.0,10.0,1.0,2.0,0.0,2435.3079497950002,660.3042997950001,40.164114470573566,-5.906966194072766,16.835886,11.906966,-4.0,40.164114470573566,44.164114,1.3316838005485327,0.0413918,
2021-02-23 05:00:00,730.0,19.0,7.1,7.0,12.0,6.0,3.0,26.8,7.7,45.0,2.0,2320.0,0.0,20.0,7.0,8.0,8.0,35.0,0.0,0.0,68.0,1140.0,1110.0,48.0,12.0,2.0,3.0,0.0,2729.507449795,856.4372997950001,44.937479651873446,2.128160033334666,23.06252,5.87184,3.0,44.937479651873446,41.93748,1.1054366390395949,0.0203657,
2021-02-23 06:00:00,730.0,19.0,7.1,6.0,18.0,6.0,3.0,27.4,7.9,46.0,3.0,1420.0,0.0,20.0,7.0,7.0,8.0,34.0,0.0,0.0,69.0,1140.0,1110.0,49.0,14.0,2.0,2.0,0.0,2788.347349795,876.050599795,45.84443855943209,2.852183332954155,23.155561,4.147817,3.0,45.84443855943209,42.844439,1.0752928275320808,0.0034382,
2021-02-23 07:00:00,730.0,19.0,7.1,7.0,25.0,5.0,-4.0,28.0,6.0,47.0,-5.0,1020.0,0.0,20.0,8.0,6.0,9.0,49.0,0.0,0.0,78.0,1360.0,1180.0,53.0,11.0,1.0,2.0,0.0,2847.1872497950003,689.724249795,46.73680772378418,-4.595461408315032,31.263192,10.595461,-4.0,46.73680772378418,50.736808,1.2768214385181185,0.0116001,
2021-02-23 09:00:00,730.0,19.0,7.1,8.0,15.0,8.0,5.0,26.8,8.4,45.0,5.0,3000.0,0.0,20.0,7.0,9.0,8.0,43.0,0.0,0.0,67.0,940.0,910.0,50.0,10.0,2.0,3.0,0.0,2729.507449795,925.083849795,44.937479651873446,4.610211269363276,22.06252,4.389789,5.0,44.937479651873446,39.93748,1.0812183282779662,0.0096656,
2021-02-23 10:00:00,730.0,19.0,7.1,10.0,16.0,9.0,7.0,26.2,8.9,44.0,7.0,2080.0,0.0,20.0,7.0,11.0,8.0,33.0,0.0,0.0,66.0,940.0,910.0,51.0,10.0,2.0,3.0,1.0,2670.667549795,974.1170997950001,44.01540253572364,6.299359427382285,21.984597,4.700641,7.0,44.01540253572364,37.015403,1.088195353887866,0.0185767,
2021-02-23 11:00:00,730.0,19.0,7.1,12.0,18.0,10.0,4.0,28.0,7.9,47.0,3.0,1580.0,0.0,20.0,7.0,11.0,8.0,34.0,0.0,0.0,76.0,1140.0,1110.0,39.0,2.0,4.0,2.0,0.0,2847.1872497950003,876.050599795,46.73680772378418,2.852183332954155,29.263192,8.147817,4.0,46.73680772378418,42.736808,1.230303266201927,0.0261553,
2021-02-23 12:00:00,730.0,19.0,7.1,12.0,27.0,9.0,-7.0,26.2,5.0,44.0,-9.0,1040.0,0.0,20.0,8.0,10.0,8.0,57.0,0.0,0.0,75.0,1360.0,1180.0,7.0,1.0,2.0,1.0,0.0,2670.667549795,591.657749795,44.01540253572364,-9.149105872811162,30.984597,19.149106,-7.0,44.01540253572364,51.015403,1.593464362757134,0.0404237,
2021-02-24 09:00:00,730.0,19.0,7.1,9.0,28.0,7.0,-5.0,26.2,5.2,44.0,-8.0,1180.0,0.0,20.0,8.0,8.0,8.0,37.0,10.0,27.0,65.0,1360.0,1180.0,49.0,8.0,1.0,1.0,0.0,2670.667549795,611.2710497950001,44.01540253572364,-8.194839855873624,20.984597,16.19484,-5.0,44.01540253572364,49.015403,1.3998240617109339,0.0611918,
2021-02-24 11:00:00,730.0,19.0,7.1,12.0,17.0,11.0,6.0,28.0,8.7,47.0,6.0,1880.0,0.0,20.0,7.0,12.0,8.0,35.0,0.0,0.0,75.0,940.0,910.0,45.0,3.0,3.0,3.0,0.0,2847.1872497950003,954.503799795,46.73680772378418,5.631561393210063,28.263192,6.368439,6.0,46.73680772378418,40.736808,1.1727274516393642,0.0089633,
2021-02-24 12:00:00,730.0,19.0,7.1,12.0,30.0,12.0,4.0,25.6,7.7,43.0,2.0,980.0,0.0,20.0,7.0,12.0,8.0,49.0,0.0,0.0,68.0,940.0,910.0,38.0,21.0,3.0,4.0,0.0,2611.827649795,856.4372997950001,43.07764542076404,2.128160033334666,24.922355,9.87184,4.0,43.07764542076404,39.077645,1.2574197456378364,0.045711,
2021-02-25 13:00:00,730.0,19.0,7.1,15.0,23.0,15.0,13.0,28.0,11.1,47.0,13.0,2300.0,0.0,20.0,7.0,15.0,8.0,36.0,0.0,0.0,66.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2847.1872497950003,1189.863399795,46.73680772378418,13.050117260841603,19.263192,1.949883,13.0,46.73680772378418,33.736808,1.0630183190956848,0.0,
2021-02-25 14:00:00,730.0,19.0,7.1,15.0,21.0,15.0,13.0,27.4,10.7,46.0,12.0,2800.0,0.0,20.0,7.0,16.0,8.0,37.0,0.0,0.0,64.0,940.0,910.0,39.0,0.0,0.0,0.0,0.0,2788.347349795,1150.636799795,45.84443855943209,11.895448307885943,18.155561,4.104552,13.0,45.84443855943209,32.844439,1.0648415252141563,0.0325356,
2021-02-26 10:00:00,730.0,19.0,14.0,9.0,17.0,9.0,7.0,27.4,8.9,46.0,7.0,2380.0,0.0,20.0,7.0,9.0,8.0,37.0,0.0,0.0,62.0,940.0,910.0,4.0,0.0,0.0,0.0,0.0,2788.347349795,974.1170997950001,45.84443855943209,6.299359427382285,16.155561,2.700641,7.0,45.84443855943209,38.844439,1.0542822884203216,0.0177175,
