Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2021-04-07 18:00:00,8973.0,4.0,8.0,27.0,24.0,33.0,26.0,24.4,9.9,41.0,10.0,3000.0,20.0,16.0,1.0,20.0,7.0,26.0,0.0,0.0,75.0,380.0,0.0,59.0,0.0,0.0,0.0,0.0,2494.1478497949997,1072.183599795,297.15,41.15266006868552,9.494291351226025,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.3157177650407896,15.78848378466488,0.146671,33.84734,10.505709,17.15266,1.2119742802239943,,0.146671
2021-04-07 19:00:00,8973.0,4.0,8.0,26.0,25.0,33.0,26.0,24.4,9.9,41.0,10.0,3000.0,20.0,16.0,1.0,19.0,7.0,26.0,0.0,0.0,73.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2494.1478497949997,1072.183599795,298.15,41.15266006868552,9.494291351226025,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,25.0,1.2036250859691355,2.2334428575242518,15.78848378466488,0.14146,31.84734,9.505709,16.15266,1.0659950085847356,,0.14146
2021-04-07 20:00:00,8973.0,4.0,8.0,26.0,24.0,32.0,25.0,23.8,9.9,40.0,10.0,3000.0,20.0,16.0,1.0,19.0,7.0,26.0,0.0,0.0,73.0,380.0,0.0,21.0,3.0,0.0,1.0,0.0,2435.3079497950002,1072.183599795,297.15,40.164114470573566,9.494291351226025,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,2.1315243637043455,15.548195818578431,0.137091,32.835886,9.505709,16.164114,1.1412018755977653,,0.137091
2021-04-08 09:00:00,8973.0,4.0,6.3,25.0,27.0,34.0,25.0,23.8,7.4,40.0,1.0,3000.0,20.0,16.0,1.0,15.0,7.0,26.0,0.0,0.0,68.0,380.0,0.0,35.0,0.0,1.0,0.0,0.0,2435.3079497950002,827.0173497950001,300.15,40.164114470573566,1.0182989954336676,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,27.0,1.2151954787361074,2.5218268053017256,19.836877303841007,0.127128,27.835886,13.981701,13.164114,0.8681096430355608,,0.127128
2021-04-08 10:00:00,8973.0,4.0,6.3,25.0,22.0,32.0,24.0,23.8,7.7,40.0,2.0,3000.0,20.0,16.0,1.0,13.0,7.0,26.0,0.0,0.0,81.0,380.0,0.0,6.0,0.0,0.0,0.0,0.0,2435.3079497950002,856.4372997950001,295.15,40.164114470573566,2.128160033334666,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,22.0,1.1870748992462603,3.0564696275178234,19.27530996344487,0.158569,40.835886,10.87184,18.164114,1.1978354578665327,,0.158569
2021-04-09 14:00:00,8973.0,4.0,11.2,23.0,24.0,32.0,22.0,23.8,10.3,40.0,11.0,3000.0,20.0,16.0,1.0,20.0,7.0,26.0,0.0,0.0,69.0,380.0,0.0,25.0,0.0,1.0,0.0,0.0,2435.3079497950002,1111.4101997950002,297.15,40.164114470573566,10.710802812920974,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,2.016726652738244,14.932665510930683,0.135055,28.835886,9.289197,16.164114,0.9417388836290983,,0.135055
2021-04-09 17:00:00,8973.0,4.0,11.2,23.0,24.0,32.0,23.0,24.4,9.9,41.0,10.0,3000.0,20.0,16.0,1.0,19.0,7.0,26.0,0.0,0.0,70.0,380.0,0.0,19.0,0.0,1.0,0.0,0.0,2494.1478497949997,1072.183599795,297.15,41.15266006868552,9.494291351226025,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.3157177650407896,15.78848378466488,0.146671,28.84734,9.505709,17.15266,0.9449116512455062,,0.146671
2021-04-11 13:00:00,8973.0,4.0,6.3,29.0,28.0,33.0,29.0,24.4,8.9,41.0,7.0,3000.0,20.0,16.0,1.0,8.0,7.0,26.0,0.0,0.0,53.0,380.0,0.0,5.0,0.0,2.0,0.0,0.0,2494.1478497949997,974.1170997950001,301.15,41.15266006868552,6.299359427382285,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,28.0,1.2205854149165034,2.1985107426236827,17.37888715556871,0.126505,11.84734,1.700641,13.15266,1.082286505642599,,0.126505
2021-04-11 14:00:00,8973.0,4.0,12.6,31.0,24.0,38.0,30.0,25.0,8.9,42.0,7.0,3000.0,20.0,16.0,1.0,12.0,7.0,26.0,0.0,0.0,66.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2552.987749795,974.1170997950001,297.15,42.123610354308255,6.299359427382285,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,24.0,1.1977472987418052,2.842412545098099,17.57071382148552,0.16177,23.87639,5.700641,18.12361,1.629292057410173,,0.16177
2021-04-11 15:00:00,8973.0,4.0,12.6,32.0,24.0,37.0,30.0,26.2,8.9,44.0,7.0,3000.0,20.0,16.0,1.0,9.0,8.0,26.0,0.0,0.0,78.0,380.0,0.0,37.0,0.0,0.0,0.0,0.0,2670.667549795,974.1170997950001,297.15,44.01540253572364,6.299359427382285,44.131258050645556,44.01540253572364,1.788604771756641,1.3149940255148376,24.0,1.1972270779471748,3.263126840714631,17.89015853026877,0.182398,33.984597,2.700641,20.015403,1.665812105794303,,0.182398
2021-04-11 16:00:00,8973.0,4.0,6.3,29.0,30.0,28.0,29.0,24.4,7.4,41.0,1.0,3000.0,20.0,16.0,1.0,9.0,7.0,26.0,0.0,0.0,74.0,380.0,0.0,8.0,0.0,1.0,0.0,0.0,2494.1478497949997,827.0173497950001,303.15,41.15266006868552,1.0182989954336676,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,30.0,1.2320028805617749,2.2922927897563157,20.007743266785397,0.11457,32.84734,7.981701,11.15266,0.9177134830536171,,0.11457
2021-04-11 17:00:00,8973.0,4.0,6.3,30.0,23.0,35.0,28.0,25.0,7.9,42.0,3.0,3000.0,20.0,16.0,1.0,14.0,8.0,26.0,0.0,0.0,83.0,380.0,0.0,21.0,0.0,0.0,0.0,0.0,2552.987749795,876.050599795,296.15,42.123610354308255,2.852183332954155,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,23.0,1.1921536800939305,3.3216134595640385,19.2586905192989,0.172473,40.87639,11.147817,19.12361,1.5773857325597915,,0.172473
2021-04-12 12:00:00,8973.0,4.0,6.3,31.0,25.0,36.0,30.0,25.6,8.4,43.0,5.0,3000.0,20.0,16.0,1.0,17.0,8.0,26.0,0.0,0.0,73.0,380.0,0.0,15.0,0.0,1.0,0.0,0.0,2611.827649795,925.083849795,298.15,43.07764542076404,4.610211269363276,43.1941629142479,43.07764542076404,1.791119984075567,1.3095079727485563,25.0,1.2030896907209456,3.1317422720113046,18.55443644444123,0.168787,29.922355,12.389789,18.077645,1.4967855380917776,,0.168787
2021-04-12 13:00:00,8973.0,4.0,6.3,31.0,24.0,36.0,30.0,26.2,8.4,44.0,5.0,3000.0,20.0,16.0,1.0,19.0,8.0,26.0,0.0,0.0,80.0,380.0,0.0,22.0,5.0,1.0,1.0,0.0,2670.667549795,925.083849795,297.15,44.01540253572364,4.610211269363276,44.131258050645556,44.01540253572364,1.788604771756641,1.3149940255148376,24.0,1.1972270779471748,3.46205266327407,18.69015724990112,0.185234,35.984597,14.389789,20.015403,1.5378243542651346,,0.185234
2021-04-12 14:00:00,8973.0,4.0,18.9,34.0,27.0,35.0,33.0,28.6,8.7,48.0,6.0,3000.0,20.0,16.0,5.0,15.0,9.0,40.0,9.0,45.0,88.0,550.0,520.0,60.0,60.0,0.0,0.0,0.0,2906.0271497950002,954.503799795,300.15,47.61508484535182,5.631561393210063,47.727644251817765,47.61508484535182,1.778399504184809,1.3363660616238842,27.0,1.2129619143818782,3.9089474269951916,18.582998913353926,0.210351,40.384915,9.368439,20.615085,1.514135624871848,,0.210351
2021-04-12 15:00:00,8973.0,4.0,18.9,32.0,25.0,34.0,32.0,25.0,8.7,42.0,6.0,3000.0,20.0,16.0,6.0,14.0,7.0,33.0,7.0,38.0,77.0,860.0,660.0,60.0,27.0,0.0,0.0,0.0,2552.987749795,954.503799795,298.15,42.123610354308255,5.631561393210063,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,25.0,1.2033568040538971,2.8097683532119384,17.89771409349086,0.15699,34.87639,8.368439,17.12361,1.6914528908861837,,0.15699
2021-04-12 16:00:00,8973.0,4.0,25.2,34.0,26.0,35.0,34.0,25.6,8.9,43.0,7.0,3000.0,40.0,16.0,5.0,17.0,8.0,30.0,8.0,35.0,76.0,550.0,520.0,60.0,37.0,0.0,1.0,0.0,2611.827649795,974.1170997950001,299.15,43.07764542076404,6.299359427382285,43.1941629142479,43.07764542076404,1.791119984075567,1.3095079727485563,26.0,1.2087096767655068,2.846489778402268,17.74092240262838,0.160448,32.922355,10.700641,17.077645,1.881285752904261,,0.160448
2021-04-12 17:00:00,8973.0,4.0,18.9,32.0,25.0,34.0,32.0,25.6,9.2,43.0,8.0,3000.0,20.0,16.0,5.0,17.0,8.0,60.0,0.0,0.0,75.0,550.0,520.0,60.0,0.0,0.0,0.0,0.0,2611.827649795,1003.5370497949999,298.15,43.07764542076404,7.2823232153630215,43.1941629142479,43.07764542076404,1.791119984075567,1.3095079727485563,25.0,1.2030896907209456,2.8473807093325556,17.26751523563736,0.164898,31.922355,9.717677,18.077645,1.6319031990421984,,0.164898
2021-04-12 18:00:00,8973.0,4.0,6.3,30.0,25.0,36.0,30.0,25.6,8.2,43.0,4.0,3000.0,20.0,16.0,1.0,17.0,8.0,26.0,0.0,0.0,86.0,380.0,0.0,21.0,0.0,1.0,0.0,0.0,2611.827649795,905.4705497949999,298.15,43.07764542076404,3.9156327252940173,43.1941629142479,43.07764542076404,1.791119984075567,1.3095079727485563,25.0,1.2030896907209456,3.205658127404394,18.888953814075013,0.169711,42.922355,13.084367,18.077645,1.382331789734657,,0.169711
2021-04-13 09:00:00,8973.0,4.0,6.3,28.0,26.0,33.0,26.0,24.4,7.9,41.0,3.0,3000.0,20.0,16.0,1.0,16.0,7.0,26.0,0.0,0.0,76.0,380.0,0.0,30.0,0.0,1.0,0.0,0.0,2494.1478497949997,876.050599795,299.15,41.15266006868552,2.852183332954155,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,26.0,1.209258777889075,2.736777888648802,19.09485501070906,0.143325,34.84734,13.147817,15.15266,1.1520604897313642,,0.143325
2021-04-13 10:00:00,8973.0,4.0,6.3,28.0,26.0,34.0,27.0,24.4,8.2,41.0,4.0,3000.0,20.0,16.0,1.0,11.0,7.0,26.0,0.0,0.0,82.0,380.0,0.0,32.0,0.0,0.0,0.0,0.0,2494.1478497949997,905.4705497949999,299.15,41.15266006868552,3.9156327252940173,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,26.0,1.209258777889075,2.642050285277438,18.56548113399492,0.14231,40.84734,7.084367,15.15266,1.1520604897313642,,0.14231
2021-04-13 11:00:00,8973.0,4.0,6.3,32.0,25.0,36.0,31.0,26.8,7.9,45.0,3.0,3000.0,20.0,16.0,1.0,18.0,8.0,26.0,0.0,0.0,86.0,380.0,0.0,14.0,0.0,1.0,0.0,0.0,2729.507449795,876.050599795,298.15,44.937479651873446,2.852183332954155,45.05260868100146,44.937479651873446,1.786077594290562,1.320418736471685,25.0,1.202558911788218,3.7852517176995892,19.624196440939716,0.192887,41.06252,15.147817,19.93748,1.541063679826766,,0.192887
2021-04-13 12:00:00,8973.0,4.0,6.3,32.0,23.0,37.0,30.0,26.8,8.2,45.0,4.0,3000.0,20.0,16.0,1.0,18.0,8.0,26.0,0.0,0.0,95.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2729.507449795,905.4705497949999,296.15,44.937479651873446,3.9156327252940173,45.05260868100146,44.937479651873446,1.786077594290562,1.320418736471685,23.0,1.1913931784387723,3.8776189142833166,19.128991811554556,0.202709,50.06252,14.084367,21.93748,1.6956532949463063,,0.202709
2021-04-13 14:00:00,8973.0,4.0,6.3,34.0,23.0,38.0,35.0,23.8,7.9,40.0,3.0,3000.0,20.0,16.0,3.0,17.0,7.0,26.0,0.0,0.0,76.0,570.0,0.0,10.0,0.0,1.0,0.0,0.0,2435.3079497950002,876.050599795,296.15,40.164114470573566,2.852183332954155,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,23.0,1.1926658063964186,2.8721949259628223,18.90896875056555,0.151896,35.835886,14.147817,17.164114,2.7845222670569414,,0.151896
2021-04-13 15:00:00,8973.0,4.0,6.3,32.0,24.0,29.0,31.0,24.4,8.7,41.0,6.0,3000.0,40.0,16.0,4.0,24.0,7.0,35.0,0.0,0.0,62.0,380.0,380.0,2.0,0.0,1.0,0.0,0.0,2494.1478497949997,954.503799795,297.15,41.15266006868552,5.631561393210063,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.7032481954388463,17.711309964550722,0.152628,20.84734,18.368439,17.15266,1.8740628266841575,,0.152628
2021-04-13 16:00:00,8973.0,4.0,12.6,33.0,26.0,38.0,32.0,28.6,8.7,48.0,6.0,3000.0,20.0,16.0,3.0,8.0,8.0,45.0,0.0,0.0,74.0,570.0,0.0,60.0,0.0,0.0,0.0,0.0,2906.0271497950002,954.503799795,299.15,47.61508484535182,5.631561393210063,47.727644251817765,47.61508484535182,1.778399504184809,1.3363660616238842,26.0,1.2073582203844575,4.021946011132707,18.582998913353926,0.216431,26.384915,2.368439,21.615085,1.4789572026928373,,0.216431
2021-04-13 17:00:00,8973.0,4.0,6.3,31.0,24.0,37.0,30.0,24.4,8.2,41.0,4.0,3000.0,20.0,16.0,1.0,17.0,7.0,26.0,0.0,0.0,76.0,380.0,0.0,60.0,3.0,0.0,1.0,0.0,2494.1478497949997,905.4705497949999,297.15,41.15266006868552,3.9156327252940173,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.8753996485400166,18.56548113399492,0.154879,34.84734,13.084367,17.15266,1.6894744711196443,,0.154879
2021-04-13 18:00:00,8973.0,4.0,26.9,34.0,29.0,36.0,35.0,29.2,8.7,49.0,6.0,3000.0,40.0,16.0,6.0,17.0,9.0,45.0,9.0,50.0,82.0,860.0,660.0,60.0,10.0,0.0,1.0,0.0,2964.867049795,954.503799795,302.15,48.47973917390766,5.631561393210063,48.59131068570497,48.47973917390766,1.775799254463061,1.3415862925571092,29.0,1.2239370347924816,3.89516788483649,18.629457084730415,0.209086,33.520261,11.368439,19.479739,1.3453100754122895,,0.209086
2021-04-13 19:00:00,8973.0,4.0,14.3,30.0,24.0,34.0,31.0,25.0,9.2,42.0,8.0,3000.0,20.0,16.0,4.0,16.0,7.0,49.0,0.0,0.0,74.0,380.0,380.0,56.0,0.0,0.0,0.0,0.0,2552.987749795,1003.5370497949999,297.15,42.123610354308255,7.2823232153630215,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,24.0,1.1977472987418052,2.7380129461803726,17.08938651952733,0.160217,31.87639,8.717677,18.12361,1.4949020523048715,,0.160217
2021-04-14 09:00:00,8973.0,4.0,12.6,28.0,24.0,34.0,27.0,23.8,9.5,40.0,9.0,3000.0,20.0,16.0,1.0,15.0,7.0,26.0,0.0,0.0,65.0,380.0,0.0,23.0,0.0,1.0,0.0,0.0,2435.3079497950002,1032.956999795,297.15,40.164114470573566,8.243829250455633,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,2.249525871572012,16.180904466071684,0.139023,24.835886,6.756171,16.164114,1.3288360644009811,,0.139023
2021-04-14 10:00:00,8973.0,4.0,12.6,28.0,24.0,34.0,27.0,24.4,9.5,41.0,9.0,3000.0,20.0,16.0,1.0,13.0,7.0,26.0,0.0,0.0,71.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2494.1478497949997,1032.956999795,297.15,41.15266006868552,8.243829250455633,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.4411710380821474,16.41095061264665,0.148753,29.84734,4.756171,17.15266,1.3041209846849058,,0.148753
2021-04-14 11:00:00,8973.0,4.0,6.3,29.0,23.0,34.0,28.0,25.0,7.9,42.0,3.0,3000.0,20.0,16.0,1.0,16.0,7.0,26.0,0.0,0.0,85.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2552.987749795,876.050599795,296.15,42.123610354308255,2.852183332954155,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,23.0,1.1921536800939305,3.3216134595640385,19.2586905192989,0.172473,42.87639,13.147817,19.12361,1.4571912365351543,,0.172473
2021-04-14 12:00:00,8973.0,4.0,6.3,30.0,24.0,36.0,29.0,24.4,7.9,41.0,3.0,3000.0,20.0,16.0,1.0,14.0,7.0,26.0,0.0,0.0,77.0,380.0,0.0,52.0,4.0,0.0,1.0,0.0,2494.1478497949997,876.050599795,297.15,41.15266006868552,2.852183332954155,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.982090772485864,19.09485501070906,0.156172,35.84734,11.147817,17.15266,1.5379882372781453,,0.156172
2021-04-14 14:00:00,8973.0,4.0,12.6,30.0,25.0,35.0,29.0,25.6,9.5,43.0,9.0,3000.0,20.0,16.0,1.0,12.0,8.0,26.0,0.0,0.0,76.0,380.0,0.0,58.0,0.0,1.0,0.0,0.0,2611.827649795,1032.956999795,298.15,43.07764542076404,8.243829250455633,43.1941629142479,43.07764542076404,1.791119984075567,1.3095079727485563,25.0,1.2030896907209456,2.7450588889188205,16.80444238017335,0.163353,32.922355,3.756171,18.077645,1.382331789734657,,0.163353
2021-04-14 15:00:00,8973.0,4.0,6.3,30.0,25.0,35.0,29.0,25.6,7.9,43.0,3.0,3000.0,20.0,16.0,1.0,17.0,8.0,26.0,0.0,0.0,91.0,380.0,0.0,61.0,0.0,0.0,0.0,0.0,2611.827649795,876.050599795,298.15,43.07764542076404,2.852183332954155,43.1941629142479,43.07764542076404,1.791119984075567,1.3095079727485563,25.0,1.2030896907209456,3.318828584760509,19.401123814864302,0.171064,47.922355,14.147817,18.077645,1.382331789734657,,0.171064
2021-04-14 16:00:00,8973.0,4.0,6.3,28.0,23.0,34.0,28.0,25.0,7.9,42.0,3.0,3000.0,20.0,16.0,1.0,15.0,8.0,26.0,0.0,0.0,89.0,380.0,0.0,17.0,0.0,1.0,0.0,0.0,2552.987749795,876.050599795,296.15,42.123610354308255,2.852183332954155,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,23.0,1.1921536800939305,3.3216134595640385,19.2586905192989,0.172473,46.87639,12.147817,19.12361,1.354017104710521,,0.172473
2021-04-14 17:00:00,8973.0,4.0,6.3,28.0,23.0,33.0,27.0,24.4,7.9,41.0,3.0,3000.0,20.0,16.0,1.0,16.0,8.0,26.0,0.0,0.0,87.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2494.1478497949997,876.050599795,296.15,41.15266006868552,2.852183332954155,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,23.0,1.1924092227243746,3.0955780634714256,19.09485501070906,0.162116,45.84734,13.147817,18.15266,1.3801512321616765,,0.162116
2021-04-14 18:00:00,8973.0,4.0,6.3,27.0,25.0,33.0,27.0,24.4,7.4,41.0,1.0,3000.0,20.0,16.0,1.0,16.0,8.0,26.0,0.0,0.0,90.0,380.0,0.0,36.0,0.0,0.0,0.0,0.0,2494.1478497949997,827.0173497950001,298.15,41.15266006868552,1.0182989954336676,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,25.0,1.2036250859691355,3.036199771031808,20.007743266785397,0.151751,48.84734,14.981701,16.15266,1.141316185198267,,0.151751
2021-04-15 10:00:00,8973.0,4.0,12.6,26.0,24.0,33.0,25.0,23.8,8.9,40.0,7.0,3000.0,20.0,16.0,1.0,15.0,7.0,26.0,0.0,0.0,68.0,380.0,0.0,34.0,0.0,1.0,0.0,0.0,2435.3079497950002,974.1170997950001,297.15,40.164114470573566,6.299359427382285,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,2.4330183348657566,17.16476704862434,0.141745,27.835886,8.700641,16.164114,1.1412018755977653,,0.141745
2021-04-15 11:00:00,8973.0,4.0,6.3,25.0,22.0,32.0,24.0,24.4,7.4,41.0,1.0,3000.0,20.0,16.0,1.0,16.0,8.0,26.0,0.0,0.0,86.0,380.0,0.0,40.0,0.0,0.0,0.0,0.0,2494.1478497949997,827.0173497950001,295.15,41.15266006868552,1.0182989954336676,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,22.0,1.186824277479918,3.4075351632804494,20.007743266785397,0.170311,44.84734,14.981701,19.15266,1.1857279184083402,,0.170311
2021-04-15 12:00:00,8973.0,4.0,6.3,26.0,25.0,32.0,25.0,23.8,7.7,40.0,2.0,3000.0,20.0,16.0,1.0,14.0,7.0,26.0,0.0,0.0,82.0,380.0,0.0,24.0,0.0,1.0,0.0,0.0,2435.3079497950002,856.4372997950001,298.15,40.164114470573566,2.128160033334666,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,25.0,1.2038945513685688,2.7025906566117177,19.27530996344487,0.14021,41.835886,11.87184,15.164114,1.0706009211874112,,0.14021
2021-04-15 13:00:00,8973.0,4.0,6.3,26.0,26.0,32.0,25.0,24.4,7.7,41.0,2.0,3000.0,20.0,16.0,1.0,13.0,7.0,26.0,0.0,0.0,83.0,380.0,0.0,2.0,0.0,0.0,0.0,0.0,2494.1478497949997,856.4372997950001,299.15,41.15266006868552,2.128160033334666,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,26.0,1.209258777889075,2.8012708419120282,19.45526616305137,0.143985,41.84734,10.87184,15.15266,0.9999999954670982,,0.143985
2021-04-15 14:00:00,8973.0,4.0,12.6,26.0,24.0,36.0,30.0,23.8,9.2,40.0,8.0,3000.0,20.0,16.0,1.0,13.0,7.0,26.0,0.0,0.0,65.0,380.0,0.0,9.0,0.0,1.0,0.0,0.0,2435.3079497950002,1003.5370497949999,297.15,40.164114470573566,7.2823232153630215,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,2.3402596586215267,16.6674071618713,0.140409,24.835886,5.717677,16.164114,1.1412018755977653,,0.140409
2021-04-15 15:00:00,8973.0,4.0,6.3,27.0,23.0,36.0,28.0,23.8,7.4,40.0,1.0,3000.0,20.0,16.0,0.0,17.0,7.0,26.0,0.0,0.0,73.0,0.0,0.0,56.0,3.0,0.0,1.0,0.0,2435.3079497950002,827.0173497950001,296.15,40.164114470573566,1.0182989954336676,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,23.0,1.1926658063964186,3.05553277516241,19.836877303841007,0.154033,32.835886,15.981701,17.164114,1.303856331420381,,0.154033
2021-04-15 17:00:00,8973.0,4.0,6.3,25.0,24.0,32.0,24.0,23.8,7.4,40.0,1.0,3000.0,20.0,16.0,1.0,16.0,7.0,26.0,0.0,0.0,87.0,380.0,0.0,37.0,0.0,1.0,0.0,0.0,2435.3079497950002,827.0173497950001,297.15,40.164114470573566,1.0182989954336676,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,2.9313725782500866,19.836877303841007,0.147774,46.835886,14.981701,16.164114,1.065945131934144,,0.147774
2021-04-16 09:00:00,8973.0,4.0,6.3,25.0,24.0,32.0,24.0,24.4,7.7,41.0,2.0,3000.0,20.0,16.0,1.0,13.0,7.0,26.0,0.0,0.0,77.0,380.0,0.0,29.0,0.0,1.0,0.0,0.0,2494.1478497949997,856.4372997950001,297.15,41.15266006868552,2.128160033334666,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,3.0547287937737613,19.45526616305137,0.157013,35.84734,10.87184,17.15266,1.0619093033012648,,0.157013
2021-04-16 10:00:00,8973.0,4.0,6.3,25.0,24.0,32.0,24.0,24.4,7.2,41.0,0.0,3000.0,20.0,16.0,1.0,15.0,8.0,26.0,0.0,0.0,87.0,380.0,0.0,34.0,0.0,0.0,0.0,0.0,2494.1478497949997,807.4040497950001,297.15,41.15266006868552,0.2617237001121566,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,3.2419800081702768,20.384358458815615,0.159043,45.84734,14.738276,17.15266,1.0619093033012648,,0.159043
2021-04-16 11:00:00,8973.0,4.0,8.0,26.0,24.0,34.0,26.0,24.4,10.3,41.0,11.0,3000.0,20.0,16.0,1.0,21.0,7.0,26.0,0.0,0.0,75.0,380.0,0.0,26.0,0.0,1.0,0.0,0.0,2494.1478497949997,1111.4101997950002,297.15,41.15266006868552,10.710802812920974,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,2.19367060785951,15.182917226271625,0.144483,33.84734,10.289197,17.15266,1.1319900217023728,,0.144483
2021-04-16 12:00:00,8973.0,4.0,20.6,26.0,26.0,34.0,27.0,23.8,11.9,40.0,15.0,3000.0,20.0,16.0,1.0,20.0,6.0,26.0,0.0,0.0,69.0,380.0,0.0,60.0,0.0,0.0,0.0,0.0,2435.3079497950002,1268.316599795,299.15,40.164114470573566,15.27624789732863,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,26.0,1.2095352180679926,1.4797162632328533,12.62264221411852,0.117227,28.835886,4.723752,14.164114,0.9999999667770572,,0.117227
2021-04-16 13:00:00,8973.0,4.0,14.3,28.0,26.0,35.0,27.0,25.0,11.5,42.0,14.0,3000.0,20.0,16.0,1.0,19.0,7.0,28.0,0.0,0.0,71.0,380.0,0.0,46.0,0.0,0.0,0.0,0.0,2552.987749795,1229.089999795,299.15,42.123610354308255,14.176527939007542,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,26.0,1.2089836029869314,1.8885583438724054,13.713505333104377,0.137715,28.87639,4.823472,16.12361,1.1416068268324655,,0.137715
2021-04-16 17:00:00,8973.0,4.0,6.3,26.0,24.0,33.0,25.0,23.8,7.2,40.0,0.0,3000.0,20.0,16.0,1.0,15.0,7.0,26.0,0.0,0.0,79.0,380.0,0.0,33.0,0.0,1.0,0.0,0.0,2435.3079497950002,807.4040497950001,297.15,40.164114470573566,0.2617237001121566,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,24.0,1.1982719022179769,3.0027678053492215,20.219689171177702,0.148507,38.835886,14.738276,16.164114,1.1412018755977653,,0.148507
2021-04-16 18:00:00,8973.0,4.0,6.3,26.0,24.0,32.0,25.0,24.4,7.2,41.0,0.0,3000.0,20.0,16.0,1.0,16.0,8.0,26.0,0.0,0.0,91.0,380.0,0.0,26.0,0.0,0.0,0.0,0.0,2494.1478497949997,807.4040497950001,297.15,41.15266006868552,0.2617237001121566,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,24.0,1.1980090459689123,3.2419800081702768,20.384358458815615,0.159043,49.84734,15.738276,17.15266,1.1319900217023728,,0.159043
