Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-05-11 05:00:00,496.0,4.0,37.5,27.0,28.0,29.0,25.0,20.9,7.9,35.0,3.0,3000.0,40.0,22.0,7.0,11.0,17.0,63.0,65.0,1130.0,1100.0,60.0,0.0,0.0,2150.915099795,876.050599795,301.15,35.11309738715238,2.852183332954155,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.1936682102662453,17.672757487985116,0.067543,29.886903,8.147817,7.113097,0.8767424647538503,,0.067543
2020-05-11 06:00:00,496.0,4.0,37.5,28.0,29.0,31.0,25.0,22.7,7.2,38.0,0.0,3000.0,60.0,22.0,8.0,6.0,20.0,83.0,74.0,1360.0,1180.0,60.0,0.0,0.0,2327.434799795,807.4040497950001,302.15,38.30363455847197,0.2617237001121566,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,29.0,1.2271357166596233,1.8314242777620755,19.85846786272918,0.092224,35.696365,5.738276,9.303635,0.9029469113256022,,0.092224
2020-05-11 07:00:00,496.0,4.0,37.5,29.0,31.0,32.0,25.0,22.7,7.2,38.0,0.0,3000.0,80.0,22.0,8.0,9.0,20.0,78.0,76.0,1360.0,1180.0,60.0,0.0,0.0,2327.434799795,807.4040497950001,304.15,38.30363455847197,0.2617237001121566,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,31.0,1.2386568676948508,1.490060146009844,19.85846786272918,0.075034,37.696365,8.738276,7.303635,0.7850302969337125,,0.075034
2020-05-11 08:00:00,496.0,4.0,37.5,29.0,30.0,31.0,25.0,22.7,7.2,38.0,0.0,3000.0,80.0,22.0,8.0,9.0,20.0,77.0,75.0,1360.0,1180.0,60.0,0.0,0.0,2327.434799795,807.4040497950001,303.15,38.30363455847197,0.2617237001121566,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,30.0,1.2328820610966305,1.6641047922982566,19.85846786272918,0.083798,36.696365,8.738276,8.303635,0.8925151721956489,,0.083798
2020-05-11 09:00:00,496.0,4.0,37.5,28.0,29.0,31.0,25.0,21.5,7.4,36.0,1.0,3000.0,60.0,22.0,8.0,10.0,19.0,68.0,71.0,1360.0,1180.0,60.0,0.0,0.0,2209.754999795,827.0173497950001,302.15,36.19792020308063,1.0182989954336676,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,29.0,1.227746329518428,1.3350823893439792,18.964324321239886,0.0704,34.80208,8.981701,7.19792,0.8780178169208276,,0.0704
2020-05-11 10:00:00,496.0,4.0,37.5,27.0,28.0,29.0,24.0,20.9,7.4,35.0,1.0,3000.0,40.0,22.0,8.0,11.0,18.0,66.0,69.0,1360.0,1180.0,60.0,0.0,0.0,2150.915099795,827.0173497950001,301.15,35.11309738715238,1.0182989954336676,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.2699301100679534,18.67551532124279,0.068,33.886903,9.981701,7.113097,0.8767424647538503,,0.068
2020-05-11 11:00:00,496.0,4.0,37.5,26.0,27.0,28.0,24.0,19.7,7.9,33.0,3.0,3000.0,20.0,22.0,8.0,12.0,16.0,54.0,63.0,1360.0,1180.0,60.0,0.0,0.0,2033.235299795,876.050599795,300.15,32.874385646879205,2.852183332954155,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,27.0,1.2171726969796275,0.9245825610442733,16.97906694328003,0.054454,30.125614,9.147817,5.874386,0.8545325068672605,,0.054454
2020-05-11 12:00:00,496.0,4.0,37.5,25.0,26.0,28.0,23.0,19.1,8.2,32.0,4.0,3000.0,20.0,22.0,8.0,12.0,16.0,54.0,62.0,1360.0,1180.0,60.0,0.0,0.0,1974.3953997950002,905.4705497949999,299.15,31.71819223503178,3.9156327252940173,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,26.0,1.2117464468574612,0.8254835157395345,15.9774198378701,0.051666,30.281808,8.084367,5.718192,0.8511503987907174,,0.051666
2020-05-11 13:00:00,496.0,4.0,37.5,23.0,24.0,25.0,21.0,17.3,8.4,29.0,5.0,3000.0,20.0,22.0,8.0,14.0,14.0,49.0,57.0,1360.0,1180.0,60.0,0.0,0.0,1797.8756997950002,925.083849795,297.15,28.086306441838985,4.610211269363276,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,24.0,1.201194565897552,0.5024053358849795,14.154768105082473,0.035494,28.913694,9.389789,4.086306,0.8033935915435271,,0.035494
2020-05-11 14:00:00,496.0,4.0,37.5,22.0,23.0,25.0,20.0,17.3,8.2,29.0,4.0,3000.0,20.0,22.0,8.0,13.0,14.0,50.0,56.0,1360.0,1180.0,60.0,0.0,0.0,1797.8756997950002,905.4705497949999,296.15,28.086306441838985,3.9156327252940173,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,23.0,1.1955157648779642,0.6297847983365646,14.572500443068378,0.043217,27.913694,9.084367,5.086306,0.835696665720822,,0.043217
2020-05-11 15:00:00,496.0,4.0,37.5,21.0,22.0,24.0,19.0,17.0,8.2,28.0,4.0,3000.0,20.0,22.0,8.0,12.0,14.0,53.0,55.0,1360.0,1180.0,60.0,0.0,0.0,1768.455749795,905.4705497949999,295.15,27.45517600473056,3.9156327252940173,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,22.0,1.1899873537095083,0.6483367248234639,14.306519064713136,0.045318,27.544824,8.084367,5.455176,0.8450855555297441,,0.045318
2020-05-11 16:00:00,496.0,4.0,37.5,21.0,23.0,23.0,19.0,17.3,8.2,29.0,4.0,3000.0,20.0,22.0,7.0,12.0,14.0,49.0,55.0,940.0,910.0,60.0,0.0,0.0,1797.8756997950002,905.4705497949999,296.15,28.086306441838985,3.9156327252940173,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,23.0,1.1955157648779642,0.6297847983365646,14.572500443068378,0.043217,26.913694,8.084367,5.086306,0.7177654595868762,,0.043217
